,sth_mvrv,sth_nupl,sth_sopr_24h,sth_supply_in_profit
2019-09-18 00:00:00+00:00,1.035,0.0338,1.021853786880169,2618507.86898747
2019-09-19 00:00:00+00:00,1.0607,0.0572,1.0005266838280893,3272541.47650211
2019-09-20 00:00:00+00:00,1.0532,0.0505,1.0015199136443294,2919025.85486064
2019-09-21 00:00:00+00:00,1.0557,0.0527,1.0017051824547134,3192084.53073394
2019-09-22 00:00:00+00:00,1.0506,0.0481,0.9994401403130426,2839609.58915666
2019-09-23 00:00:00+00:00,1.0438,0.0419,0.998620782908479,2800808.09397516
2019-09-24 00:00:00+00:00,1.0396,0.0381,1.0015039981245244,2695262.93264171
2019-09-25 00:00:00+00:00,1.0318,0.0308,1.0001949089432032,2549675.35579386
2019-09-26 00:00:00+00:00,1.0397,0.0381,0.9945746712101179,2918904.48180778
2019-09-27 00:00:00+00:00,1.0282,0.0274,1.0001016959880733,2583162.84812895
2019-09-28 00:00:00+00:00,1.0096,0.0095,0.9990768395815612,2079068.72606131
2019-09-29 00:00:00+00:00,1.0091,0.0089,0.9995207222677274,2146752.61096858
2019-09-30 00:00:00+00:00,0.9758,-0.0248,0.9976501694004044,1711302.85143831
2019-10-01 00:00:00+00:00,0.8828,-0.1327,0.9745114244113607,1098357.35345676
2019-10-02 00:00:00+00:00,0.8616,-0.1606,0.9674727641728939,1180192.15861667
2019-10-03 00:00:00+00:00,0.8359,-0.1963,0.9587768223424209,995879.01569695
2019-10-04 00:00:00+00:00,0.8472,-0.1803,0.9836702385434787,1180916.04528756
2019-10-05 00:00:00+00:00,0.8417,-0.1881,0.984279038831128,1148128.01738845
2019-10-06 00:00:00+00:00,0.8285,-0.207,0.9893702793400653,998872.35478631
2019-10-07 00:00:00+00:00,0.8476,-0.1797,0.9916980573422929,1280194.89630658
2019-10-08 00:00:00+00:00,0.8574,-0.1663,0.9918286942635051,1243525.19115157
2019-10-09 00:00:00+00:00,0.858,-0.1655,0.9923861367441824,1341571.56402124
2019-10-10 00:00:00+00:00,0.8506,-0.1756,0.9900434786776404,1275063.02786305
2019-10-11 00:00:00+00:00,0.8438,-0.1851,0.9907100986851733,1127996.70702686
2019-10-12 00:00:00+00:00,0.8392,-0.1916,0.9942318147830003,1027952.56601862
2019-10-13 00:00:00+00:00,0.8102,-0.2342,0.9901347289478357,375031.95125725
2019-10-14 00:00:00+00:00,0.8479,-0.1794,0.992571964673641,1258696.94820984
2019-10-15 00:00:00+00:00,0.8443,-0.1844,0.9928683749213689,1088158.81831356
2019-10-16 00:00:00+00:00,0.8854,-0.1294,0.9984896780912135,1690409.43238085
2019-10-17 00:00:00+00:00,0.8825,-0.1331,0.9983086939062585,1621635.37990423
2019-10-18 00:00:00+00:00,0.8545,-0.1702,0.9923786984421221,1130716.0148314
2019-10-19 00:00:00+00:00,0.8559,-0.1683,0.9943658369199947,1260354.43998411
2019-10-20 00:00:00+00:00,0.8505,-0.1757,0.9954330242869455,1067054.14384913
2019-10-21 00:00:00+00:00,0.8579,-0.1656,0.9923266058788203,1299653.44980819
2019-10-22 00:00:00+00:00,0.8396,-0.191,0.9925308067279981,731251.17378705
2019-10-23 00:00:00+00:00,0.8268,-0.2094,0.9880526344851431,580164.55770328
2019-10-24 00:00:00+00:00,0.8326,-0.201,0.9940794741860381,735591.479872
2019-10-25 00:00:00+00:00,0.8235,-0.2143,0.9926195280771377,459131.11767763
2019-10-26 00:00:00+00:00,0.8227,-0.2154,0.9977602874094692,361848.53591344
2019-10-27 00:00:00+00:00,0.8513,-0.1746,0.9984578536617038,1127770.72401002
2019-10-28 00:00:00+00:00,0.8512,-0.1747,0.9994851416266503,1112183.28017713
2019-10-29 00:00:00+00:00,0.8322,-0.2016,0.9975099804171725,473053.62847667
2019-10-30 00:00:00+00:00,0.7731,-0.2934,0.980948877236667,28009.33154838
2019-10-31 00:00:00+00:00,0.7801,-0.2818,0.9708665538840447,169430.17753713
2019-11-01 00:00:00+00:00,0.9008,-0.11,1.0010157920945064,2046928.79035875
2019-11-02 00:00:00+00:00,0.9566,-0.0453,1.035171139977341,2114508.67789637
2019-11-03 00:00:00+00:00,0.9913,-0.0087,1.0105142050960996,2557814.35541779
2019-11-04 00:00:00+00:00,0.9753,-0.0253,1.00735956178794,2123478.37733198
2019-11-05 00:00:00+00:00,0.9739,-0.0267,1.004167357697188,2154801.04704686
2019-11-06 00:00:00+00:00,0.9464,-0.0565,0.9997743344707565,1758151.46176479
2019-11-07 00:00:00+00:00,0.9423,-0.0612,1.0010660403282943,1740975.76078635
2019-11-08 00:00:00+00:00,0.9511,-0.0513,0.9989509502059927,1969678.06699287
2019-11-09 00:00:00+00:00,0.9568,-0.0451,1.001322533405511,1951475.33221261
2019-11-10 00:00:00+00:00,0.945,-0.0582,0.9982896591735736,1771017.78925985
2019-11-11 00:00:00+00:00,0.966,-0.0352,1.0021383580023897,2113953.09728269
2019-11-12 00:00:00+00:00,0.964,-0.0373,0.9670293239657201,2101465.83017885
2019-11-13 00:00:00+00:00,0.9644,-0.0369,0.9987451369086803,2147689.21004606
2019-11-14 00:00:00+00:00,0.9523,-0.0501,0.9986110080176739,1698641.11607803
2019-11-15 00:00:00+00:00,0.912,-0.0964,0.9940400398814022,1270019.55482941
2019-11-16 00:00:00+00:00,0.9106,-0.0981,0.996444030403847,1217479.80647469
2019-11-17 00:00:00+00:00,0.9344,-0.0702,1.0004718493810874,1376491.23298609
2019-11-18 00:00:00+00:00,0.9012,-0.1096,0.9950413066515721,1129944.50825363
2019-11-19 00:00:00+00:00,0.9073,-0.1021,0.9956888383123602,1296142.78447269
2019-11-20 00:00:00+00:00,0.9056,-0.1042,0.997715074869551,1338868.03131882
2019-11-21 00:00:00+00:00,0.8946,-0.1178,0.9959706285548953,1143469.02644326
2019-11-22 00:00:00+00:00,0.8806,-0.1355,0.9959374456485389,1002211.22138937
2019-11-23 00:00:00+00:00,0.8813,-0.1346,0.9962735426055495,1038173.74161716
2019-11-24 00:00:00+00:00,0.8848,-0.1301,0.9985143792632363,1117940.69267679
2019-11-25 00:00:00+00:00,0.855,-0.1696,0.9937676965159102,449377.24504166
2019-11-26 00:00:00+00:00,0.8484,-0.1786,0.9900318652366933,412721.74708235
2019-11-27 00:00:00+00:00,0.8422,-0.1874,0.989833545869251,279727.1411252
2019-11-28 00:00:00+00:00,0.7973,-0.2541,0.9894195924778905,137573.24798102
2019-11-29 00:00:00+00:00,0.7689,-0.3005,0.9722691760897162,143950.99386333
2019-11-30 00:00:00+00:00,0.783,-0.277,0.984739278068294,299714.99423857
2019-12-01 00:00:00+00:00,0.7513,-0.331,0.9866881254443991,7323.40508694
2019-12-02 00:00:00+00:00,0.7765,-0.2878,0.9818480232020557,340282.00677086
2019-12-03 00:00:00+00:00,0.7783,-0.2848,0.9842888428689298,364924.26146224
2019-12-04 00:00:00+00:00,0.8218,-0.2167,0.9799632290855348,746951.25839186
2019-12-05 00:00:00+00:00,0.8123,-0.2311,0.9995429326730225,586077.78168644
2019-12-06 00:00:00+00:00,0.8498,-0.1767,0.9961127834301591,903435.82224108
2019-12-07 00:00:00+00:00,0.8299,-0.2049,0.988882764785325,757932.74309715
2019-12-08 00:00:00+00:00,0.8176,-0.223,0.9900311809534007,607559.4407219
2019-12-09 00:00:00+00:00,0.8113,-0.2326,0.9870549025703057,679366.31776468
2019-12-10 00:00:00+00:00,0.8134,-0.2293,0.9859263498304119,613330.59865997
2019-12-11 00:00:00+00:00,0.8039,-0.2438,0.9989025471095538,437249.25220183
2019-12-12 00:00:00+00:00,0.827,-0.2091,0.9906042478067216,811216.65198791
2019-12-13 00:00:00+00:00,0.841,-0.189,0.9945087356319583,1140276.34742255
2019-12-14 00:00:00+00:00,0.8435,-0.1855,1.0006121435472948,1052615.05769062
2019-12-15 00:00:00+00:00,0.8474,-0.18,0.997981429610229,1073986.12467998
2019-12-16 00:00:00+00:00,0.8292,-0.2059,0.9974047461743958,574752.50926855
2019-12-17 00:00:00+00:00,0.8207,-0.2183,0.9940917536305905,434372.56551579
2019-12-18 00:00:00+00:00,0.8144,-0.2278,0.9956281498103378,324147.0539578
2019-12-19 00:00:00+00:00,0.8164,-0.2249,0.9902939497163219,453111.27247991
2019-12-20 00:00:00+00:00,0.8253,-0.2117,0.9973025372591569,682216.0220739
2019-12-21 00:00:00+00:00,0.8079,-0.2377,0.9946077810499986,112282.96774934
2019-12-22 00:00:00+00:00,0.8108,-0.2333,0.996122217708575,219710.5054492
2019-12-23 00:00:00+00:00,0.7904,-0.2651,0.9894568024463298,57120.5111619
2019-12-24 00:00:00+00:00,0.7631,-0.3103,0.9899104283061733,24755.18740214
2019-12-25 00:00:00+00:00,0.8419,-0.1877,0.9762988227038344,1050938.80974541
2019-12-26 00:00:00+00:00,0.832,-0.2019,0.9988146073350358,700510.43517499
2019-12-27 00:00:00+00:00,0.8359,-0.1963,0.9938197738765345,890122.56679315
2019-12-28 00:00:00+00:00,0.8357,-0.1966,0.997412684499891,649516.68311333
2019-12-29 00:00:00+00:00,0.8697,-0.1498,0.9996566836804603,1490210.24996131
2019-12-30 00:00:00+00:00,0.8552,-0.1693,1.0047480833223756,1114343.10765388
2019-12-31 00:00:00+00:00,0.8473,-0.1801,0.9946900069106349,982951.56203846
2020-01-01 00:00:00+00:00,0.844,-0.1847,0.9606335369620786,844165.99984417
2020-01-02 00:00:00+00:00,0.8477,-0.1796,0.9926388093452059,837609.4846103
2020-01-03 00:00:00+00:00,0.8575,-0.1661,0.9955303161196035,1278631.22038542
2020-01-04 00:00:00+00:00,0.868,-0.1521,0.9988506142183385,1405557.00014264
2020-01-05 00:00:00+00:00,0.8791,-0.1374,1.0003536320026203,1620364.97810198
2020-01-06 00:00:00+00:00,0.8629,-0.1588,0.9814260891196875,1116612.97859109
2020-01-07 00:00:00+00:00,0.8547,-0.17,0.9961388402520114,673115.75497333
2020-01-08 00:00:00+00:00,0.8556,-0.1687,0.9973352823996519,633198.72344535
2020-01-09 00:00:00+00:00,0.8337,-0.1994,0.9927922379272992,194897.8530435
2020-01-10 00:00:00+00:00,0.8852,-0.1296,1.0011175204897094,1467525.63002759
2020-01-11 00:00:00+00:00,0.8903,-0.1232,0.9954635305547344,1667980.40803828
2020-01-12 00:00:00+00:00,0.8916,-0.1215,1.0015726665409197,1577632.42326864
2020-01-13 00:00:00+00:00,0.9437,-0.0597,1.0031383728155374,2173904.85358594
2020-01-14 00:00:00+00:00,0.9863,-0.0139,1.0112806410951254,2384257.08415282
2020-01-15 00:00:00+00:00,0.9754,-0.0251,1.0112800132456605,2199958.00750992
2020-01-16 00:00:00+00:00,0.9498,-0.0527,1.0045615190489543,1857606.03861392
2020-01-17 00:00:00+00:00,0.9791,-0.0213,1.0016670677054704,2346231.05015487
2020-01-18 00:00:00+00:00,0.9768,-0.0237,1.003749813863342,2209390.28740695
2020-01-19 00:00:00+00:00,0.9885,-0.0116,1.004911096370617,2464794.56877528
2020-01-20 00:00:00+00:00,0.9876,-0.0125,1.0042583912247098,2418533.62762976
2020-01-21 00:00:00+00:00,1.0581,0.0549,1.0351839898336543,3327894.70453144
2020-01-22 00:00:00+00:00,1.0551,0.0521,1.0106064999725668,3336861.75426647
2020-01-23 00:00:00+00:00,1.0429,0.041,1.006949829663104,3093184.76695558
2020-01-24 00:00:00+00:00,1.065,0.0609,1.010698337626214,3329038.64748883
2020-01-25 00:00:00+00:00,1.0641,0.0601,1.0070172430140871,3183652.65516329
2020-01-26 00:00:00+00:00,1.0361,0.0348,0.9979781136180135,2778347.13070193
2020-01-27 00:00:00+00:00,1.0359,0.0346,0.9988563925797119,2888093.32511787
2020-01-28 00:00:00+00:00,1.0419,0.0402,1.002165580212791,3048247.20028694
2020-01-29 00:00:00+00:00,1.0312,0.0302,1.002904525040066,2622614.14943494
2020-01-30 00:00:00+00:00,0.999,-0.0009,0.9980880490313428,2258083.29783501
2020-01-31 00:00:00+00:00,1.0103,0.0101,1.0003157465652248,2395984.38203259
2020-02-01 00:00:00+00:00,0.9993,-0.0007,0.9984042702525696,2241612.29103836
2020-02-02 00:00:00+00:00,1.0272,0.0264,1.0011594041623362,2704809.31587449
2020-02-03 00:00:00+00:00,1.0677,0.0634,1.0038798638709434,3451351.94565824
2020-02-04 00:00:00+00:00,1.09,0.0826,1.0091382128046784,3544807.52789202
2020-02-05 00:00:00+00:00,1.112,0.1007,1.0122208164769684,3815633.74178437
2020-02-06 00:00:00+00:00,1.1321,0.1166,1.0111002389775727,3989306.37444441
2020-02-07 00:00:00+00:00,1.106,0.0958,1.0144178309407927,3813966.87053957
2020-02-08 00:00:00+00:00,1.1074,0.0969,1.0046834292742304,3768949.46323925
2020-02-09 00:00:00+00:00,1.1081,0.0975,1.0045912469941707,3859773.77046442
2020-02-10 00:00:00+00:00,1.0989,0.09,1.001809952737455,3389490.37843558
2020-02-11 00:00:00+00:00,1.0844,0.0778,1.0029371998292,3053658.61453029
2020-02-12 00:00:00+00:00,1.1435,0.1255,1.0093389333501452,4156824.49482294
2020-02-13 00:00:00+00:00,1.1439,0.1258,1.0189522047444315,4176787.76266371
2020-02-14 00:00:00+00:00,1.1431,0.1251,1.0147667283291772,4340049.1714306
2020-02-15 00:00:00+00:00,1.1531,0.1327,1.0144714544030007,4410525.40471427
2020-02-16 00:00:00+00:00,1.1778,0.1509,1.0131898563840431,4450403.56380941
2020-02-17 00:00:00+00:00,1.1451,0.1267,1.0103507502953533,4271707.85428746
2020-02-18 00:00:00+00:00,1.1834,0.155,1.0127259175592358,4495351.43021498
2020-02-19 00:00:00+00:00,1.1923,0.1612,1.0112404362793834,4485131.60388537
2020-02-20 00:00:00+00:00,1.1761,0.1497,1.0072783907732448,4360059.39232839
2020-02-21 00:00:00+00:00,1.1875,0.1578,1.0065398431632595,4453488.18821882
2020-02-22 00:00:00+00:00,1.1357,0.1194,1.0025303380044246,4056283.57230387
2020-02-23 00:00:00+00:00,1.132,0.1166,1.0025802105227808,3947211.92448387
2020-02-24 00:00:00+00:00,1.1084,0.0978,0.9986372369402569,3431022.45707591
2020-02-25 00:00:00+00:00,1.163,0.1401,1.0101201712181969,4339038.78658206
2020-02-26 00:00:00+00:00,1.1026,0.093,1.004336962176232,3138780.40897561
2020-02-27 00:00:00+00:00,1.0986,0.0897,0.9959795444209009,3300717.01195742
2020-02-28 00:00:00+00:00,1.1037,0.0939,1.0033585393559636,3370258.42609584
2020-02-29 00:00:00+00:00,1.1021,0.0926,1.0013765776338979,3271210.49114254
2020-03-01 00:00:00+00:00,1.1338,0.118,1.0070954565539467,4097311.86372041
2020-03-02 00:00:00+00:00,1.097,0.0884,1.002225594318681,3047892.153958
2020-03-03 00:00:00+00:00,1.0594,0.056,1.0120603622254376,2698668.68835738
2020-03-04 00:00:00+00:00,1.0,0.0,0.9883825915860428,1943876.20555687
2020-03-05 00:00:00+00:00,0.9982,-0.0018,0.9863244866894577,1932452.98521764
2020-03-06 00:00:00+00:00,0.9954,-0.0046,0.9931080698761489,1925745.58314109
2020-03-07 00:00:00+00:00,0.9825,-0.0178,0.9973621425027894,1608034.49766116
2020-03-08 00:00:00+00:00,0.9735,-0.0272,0.9914066800414357,1534082.74788127
2020-03-09 00:00:00+00:00,1.0173,0.017,0.996314143881176,2342854.60109759
2020-03-10 00:00:00+00:00,0.9995,-0.0005,0.9956298669053801,2045653.64140734
2020-03-11 00:00:00+00:00,1.0018,0.0017,0.9800221572448076,2169483.13990473
2020-03-12 00:00:00+00:00,1.0422,0.0405,1.0057714325086247,2624846.30739402
2020-03-13 00:00:00+00:00,1.0456,0.0435,1.0018756519399108,2791738.10066023
2020-03-14 00:00:00+00:00,1.0207,0.0202,1.0002708567154008,2427425.35974371
2020-03-15 00:00:00+00:00,0.9422,-0.0613,0.990939342813716,1188367.10430463
2020-03-16 00:00:00+00:00,0.9062,-0.1034,0.9778994673550658,1113957.55470651
2020-03-17 00:00:00+00:00,0.9192,-0.0879,0.9865381535504378,1214358.23651662
2020-03-18 00:00:00+00:00,0.923,-0.0834,0.980622085923075,1432486.98485339
2020-03-19 00:00:00+00:00,0.6707,-0.4909,0.9260477226703558,23805.46204139
2020-03-20 00:00:00+00:00,0.7017,-0.425,0.9173537890473829,607574.89141592
2020-03-21 00:00:00+00:00,0.6621,-0.5103,0.9694426212174211,265610.3010776
2020-03-22 00:00:00+00:00,0.6769,-0.4773,0.9698044434122551,458843.10265805
2020-03-23 00:00:00+00:00,0.6402,-0.5619,0.9499463781035158,301967.42250786
2020-03-24 00:00:00+00:00,0.6997,-0.4291,0.9775361623764858,886371.70167742
2020-03-25 00:00:00+00:00,0.6923,-0.4445,0.9868762936256568,774562.94293436
2020-03-26 00:00:00+00:00,0.8061,-0.2405,1.0040341215287283,1288481.87749396
2020-03-27 00:00:00+00:00,0.8026,-0.2459,0.9975205122351966,1131507.48189864
2020-03-28 00:00:00+00:00,0.7993,-0.2511,0.9949887489955674,1018796.02448248
2020-03-29 00:00:00+00:00,0.763,-0.3106,1.004852979132024,788474.60850481
2020-03-30 00:00:00+00:00,0.8361,-0.196,0.998003045626654,1457895.79168882
2020-03-31 00:00:00+00:00,0.8732,-0.1452,1.0154678939617658,1591699.84255108
2020-04-01 00:00:00+00:00,0.8623,-0.1597,0.9993787062903772,1447318.31807298
2020-04-02 00:00:00+00:00,0.8745,-0.1434,0.9996157205929014,1671333.1597589
2020-04-03 00:00:00+00:00,0.8644,-0.1569,0.9993161170943604,1437716.02519941
2020-04-04 00:00:00+00:00,0.8101,-0.2344,0.9859643402284564,913849.54540883
2020-04-05 00:00:00+00:00,0.7685,-0.3011,0.9884589649497753,605206.97252092
2020-04-06 00:00:00+00:00,0.8453,-0.1829,0.9948530301911961,1287849.7941491
2020-04-07 00:00:00+00:00,0.8434,-0.1856,0.9962633221834433,1170851.6704265
2020-04-08 00:00:00+00:00,0.8833,-0.1321,0.9405538463063154,1797939.4466703
2020-04-09 00:00:00+00:00,0.9008,-0.1101,1.009074706938835,1905450.86831145
2020-04-10 00:00:00+00:00,0.8948,-0.1176,1.0033940983510292,1823368.70343579
2020-04-11 00:00:00+00:00,0.9081,-0.1012,0.9990349130589812,1945148.33677324
2020-04-12 00:00:00+00:00,0.8988,-0.1125,1.0028042911373432,1878859.40311253
2020-04-13 00:00:00+00:00,0.9595,-0.0421,1.0164298205675413,2403388.87178891
2020-04-14 00:00:00+00:00,0.947,-0.0559,1.007262986145375,2049303.72938214
2020-04-15 00:00:00+00:00,0.9707,-0.0301,1.008516063284396,2500447.75390493
2020-04-16 00:00:00+00:00,0.9657,-0.0354,1.0051441038471665,2309219.65889657
2020-04-17 00:00:00+00:00,0.9125,-0.0958,0.9551822237540596,1545902.42853706
2020-04-18 00:00:00+00:00,0.915,-0.0928,0.9966984632616976,1607304.9613849
2020-04-19 00:00:00+00:00,0.9357,-0.0687,1.0000933462224235,1944310.16792063
2020-04-20 00:00:00+00:00,0.9167,-0.0908,0.9901808664117528,1835989.82878768
2020-04-21 00:00:00+00:00,0.9211,-0.0856,1.0004345331851554,1847650.24937973
2020-04-22 00:00:00+00:00,0.8875,-0.1267,0.9962454236970231,1167443.82493893
2020-04-23 00:00:00+00:00,0.9581,-0.0437,0.999421043035955,2265162.58316397
2020-04-24 00:00:00+00:00,0.95,-0.0526,1.0037389799658325,2156884.36918529
2020-04-25 00:00:00+00:00,0.9723,-0.0284,1.0034912818959907,2587617.11480742
2020-04-26 00:00:00+00:00,0.9622,-0.0393,1.0008399854580976,2409324.9355364
2020-04-27 00:00:00+00:00,0.9196,-0.0874,0.9974297373417375,1652960.22828382
2020-04-28 00:00:00+00:00,0.9291,-0.0762,0.9940228585472012,1886489.10901715
2020-04-29 00:00:00+00:00,0.9544,-0.0478,1.00330875350398,2273625.71875417
2020-04-30 00:00:00+00:00,1.0089,0.0088,1.0128401266986116,2966025.23973749
2020-05-01 00:00:00+00:00,1.0027,0.0027,1.0076753761267994,2755421.5782287
2020-05-02 00:00:00+00:00,1.0033,0.0032,1.0046549287713284,2819282.75182926
2020-05-03 00:00:00+00:00,1.0208,0.0204,1.002856101837367,2994404.80810011
2020-05-04 00:00:00+00:00,1.0298,0.0289,1.0231497125867723,3037181.92926171
2020-05-05 00:00:00+00:00,1.0291,0.0282,1.0041675587411973,3040845.2509607
2020-05-06 00:00:00+00:00,1.14,0.1227,1.0360918868460702,3437023.94272068
2020-05-07 00:00:00+00:00,1.1216,0.1084,1.0239257115183633,3076803.18296799
2020-05-08 00:00:00+00:00,1.1355,0.1193,1.0148774786579782,3546343.55952541
2020-05-09 00:00:00+00:00,1.1429,0.125,1.0153050934912156,3601280.08140996
2020-05-10 00:00:00+00:00,1.1346,0.1186,1.0246343842744785,3392661.54743015
2020-05-11 00:00:00+00:00,1.1313,0.116,1.0090026226869142,3372373.37315895
2020-05-12 00:00:00+00:00,1.1365,0.1201,1.0055981868292907,3553308.01792756
2020-05-13 00:00:00+00:00,1.1737,0.148,1.0202663114350226,3814624.90908657
2020-05-14 00:00:00+00:00,1.2323,0.1884,1.0303105152108487,4463523.99622721
2020-05-15 00:00:00+00:00,1.2209,0.1809,1.0239739377070587,4254567.15019591
2020-05-16 00:00:00+00:00,1.1766,0.15,1.004818202042673,3516156.41139374
2020-05-17 00:00:00+00:00,1.0742,0.0691,0.9880400114595361,2533657.9306321
2020-05-18 00:00:00+00:00,1.0619,0.0582,0.9900174274313767,2141631.98952066
2020-05-19 00:00:00+00:00,1.0908,0.0832,0.9916809112169809,2912448.25269698
2020-05-20 00:00:00+00:00,1.1505,0.1307,1.0108187759261624,3665912.52938062
2020-05-21 00:00:00+00:00,1.2002,0.1668,1.0135892425458806,4315406.1331495
2020-05-22 00:00:00+00:00,1.1464,0.1277,1.0106261396214142,3509175.75145361
2020-05-23 00:00:00+00:00,1.1514,0.1315,1.00212431847713,3587996.26540705
2020-05-24 00:00:00+00:00,1.1897,0.1594,1.0089270888398065,4042329.438526
2020-05-25 00:00:00+00:00,1.1766,0.15,1.0164121749294226,3932253.73926705
2020-05-26 00:00:00+00:00,1.1727,0.1472,1.0088029999288781,3926249.67701516
2020-05-27 00:00:00+00:00,1.1515,0.1315,1.0088766239249793,3308482.24305895
2020-05-28 00:00:00+00:00,1.0974,0.0887,0.9958773309257696,2776552.4687609
2020-05-29 00:00:00+00:00,1.1099,0.0989,0.9978809331905644,2988143.17658613
2020-05-30 00:00:00+00:00,1.1111,0.0999,1.00127875426077,3017011.56803445
2020-05-31 00:00:00+00:00,1.0873,0.0802,1.0024306512753167,2643221.74678193
2020-06-01 00:00:00+00:00,1.0768,0.0713,0.9870167245293583,2733401.27785677
2020-06-02 00:00:00+00:00,1.0665,0.0623,0.9967713993475668,2500000.40248772
2020-06-03 00:00:00+00:00,1.1014,0.092,1.0029178309060087,3001072.83088093
2020-06-04 00:00:00+00:00,1.1498,0.1302,1.00801958049668,3660789.12851661
2020-06-05 00:00:00+00:00,1.1341,0.1182,1.0078956781036692,3467166.67050388
2020-06-06 00:00:00+00:00,1.1607,0.1384,1.0051691650716859,3959734.77039889
2020-06-07 00:00:00+00:00,1.1319,0.1165,1.0054856560437353,3387218.52586099
2020-06-08 00:00:00+00:00,1.2195,0.18,1.0064265814982831,4625559.95275769
2020-06-09 00:00:00+00:00,1.1305,0.1154,1.0111770476425825,3335966.16617592
2020-06-10 00:00:00+00:00,1.14,0.1228,1.0011919728332737,3802114.11240473
2020-06-11 00:00:00+00:00,1.1588,0.137,1.004851554817798,4351313.22479442
2020-06-12 00:00:00+00:00,1.1431,0.1251,1.001673596559403,3667742.71162206
2020-06-13 00:00:00+00:00,1.1425,0.1247,1.0014645189053104,3694453.76775235
2020-06-14 00:00:00+00:00,1.1537,0.1331,1.0006926529438618,3953482.67869804
2020-06-15 00:00:00+00:00,1.1508,0.131,1.0044389060723669,3968342.39675792
2020-06-16 00:00:00+00:00,1.151,0.1311,1.0039185682578702,4076338.76259337
2020-06-17 00:00:00+00:00,1.1631,0.1401,1.0031334266403602,4448732.10738835
2020-06-18 00:00:00+00:00,1.0944,0.0862,0.9993631611445434,2646793.91484595
2020-06-19 00:00:00+00:00,1.11,0.0991,1.0000508711574967,2935062.16072955
2020-06-20 00:00:00+00:00,1.1106,0.0996,0.9999973200957462,3042765.21555742
2020-06-21 00:00:00+00:00,1.0984,0.0896,1.0003745847214744,2727850.63042446
2020-06-22 00:00:00+00:00,1.1116,0.1003,0.9943160016212846,3085135.79423768
2020-06-23 00:00:00+00:00,1.1182,0.1057,1.0042738453132776,3176566.4980543
2020-06-24 00:00:00+00:00,1.1096,0.0987,1.0006579540224465,2985901.32096666
2020-06-25 00:00:00+00:00,1.0916,0.0839,1.0353229054376387,2655910.80885055
2020-06-26 00:00:00+00:00,1.0882,0.081,0.9995328627696641,2452877.84057781
2020-06-27 00:00:00+00:00,1.0902,0.0827,1.000175030218016,2707276.1793697
2020-06-28 00:00:00+00:00,1.0861,0.0792,1.0015200507466266,2393038.42167255
2020-06-29 00:00:00+00:00,1.1261,0.112,1.0045257027778831,3727934.46992154
2020-06-30 00:00:00+00:00,1.1202,0.1073,1.0040296120086574,3486125.85549479
2020-07-01 00:00:00+00:00,1.0796,0.0736,0.9977841136492172,2343533.36675901
2020-07-02 00:00:00+00:00,1.0763,0.0708,0.9972214524396246,2318341.13578003
2020-07-03 00:00:00+00:00,1.0568,0.0537,1.0268962767792418,2073702.05721209
2020-07-04 00:00:00+00:00,1.043,0.0412,0.9980776479070655,1854865.93474019
2020-07-05 00:00:00+00:00,1.0565,0.0534,0.9966149835070838,2090471.15870139
2020-07-06 00:00:00+00:00,1.0672,0.063,0.9989978500097615,2476213.55667582
2020-07-07 00:00:00+00:00,1.0555,0.0525,1.00448236916189,2108992.63451496
2020-07-08 00:00:00+00:00,1.0671,0.0628,1.0011505054891123,2611314.26179759
2020-07-09 00:00:00+00:00,1.0572,0.054,0.9994577145265665,2326657.02178136
2020-07-10 00:00:00+00:00,1.0485,0.0462,1.000302407992004,1911847.91591621
2020-07-11 00:00:00+00:00,1.0553,0.0524,0.9999740973939556,2172528.51447201
2020-07-12 00:00:00+00:00,1.0493,0.0469,0.9987375626487515,1990843.26954999
2020-07-13 00:00:00+00:00,1.0822,0.0759,1.0023342553558638,2975948.65547365
2020-07-14 00:00:00+00:00,1.0749,0.0696,1.000902190593166,2671535.27129638
2020-07-15 00:00:00+00:00,1.0978,0.089,1.0034515218271753,3433073.09072522
2020-07-16 00:00:00+00:00,1.0736,0.0685,1.0021468012390402,2643024.60088501
2020-07-17 00:00:00+00:00,1.0767,0.0712,0.9985771483322747,2804120.21247606
2020-07-18 00:00:00+00:00,1.075,0.0697,1.0006531317392482,2650672.30886368
2020-07-19 00:00:00+00:00,1.0835,0.077,0.9999926050632897,2952251.60420083
2020-07-20 00:00:00+00:00,1.0758,0.0704,1.0012574937786338,2542265.48493351
2020-07-21 00:00:00+00:00,1.0774,0.0718,0.9996286400428822,2826382.97713939
2020-07-22 00:00:00+00:00,1.0747,0.0695,1.000713228802107,2433633.0170692
2020-07-23 00:00:00+00:00,1.0636,0.0597,0.9990532748437669,2066473.49990066
2020-07-24 00:00:00+00:00,1.0652,0.0612,0.9995686057598704,2285245.88806468
2020-07-25 00:00:00+00:00,1.066,0.0618,1.0000271539543308,2290988.32948064
2020-07-26 00:00:00+00:00,1.0734,0.0683,1.0001498120034922,2581296.46851524
2020-07-27 00:00:00+00:00,1.067,0.0628,1.0000571911616578,2329807.18724051
2020-07-28 00:00:00+00:00,1.0902,0.0827,1.003825125258413,3400818.33107772
2020-07-29 00:00:00+00:00,1.1132,0.1017,1.0027147078104162,3907232.72394022
2020-07-30 00:00:00+00:00,1.1153,0.1033,1.0057045837359382,3981168.51992857
