date,regime,final_score,target_exposure,transition_occurred,close,indicator_scores,pca_components,posteriors
2017-08-26 00:00:00+00:00,BULL,0.9433272470071762,0.4779755726887537,False,4337.44,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.7888430237399768, 'TrendStrengthIndex': 1.0}","{'PC1': 2.3511412017170397, 'PC2': -0.30494474794671267, 'PC3': -0.5710132428923264, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 4.254243044902312e-47, 'BEAR': 5.45926375876609e-140, 'BULL': 1.0, 'sth_nupl': 0.2826, 'sth_mvrv': 1.394}"
2017-08-27 00:00:00+00:00,BULL,0.9557390751473055,0.47853845943246454,False,4310.01,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.8350882467355957, 'TrendStrengthIndex': 1.0}","{'PC1': 2.508589161500882, 'PC2': -0.4361170637554692, 'PC3': -0.7137626628647399, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.7956173349439372e-45, 'BEAR': 2.957299096293577e-137, 'BULL': 1.0, 'sth_nupl': 0.2985, 'sth_mvrv': 1.4256}"
2017-08-28 00:00:00+00:00,BULL,0.9704927167648704,0.48081401978356386,False,4386.69,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.8900588311570639, 'TrendStrengthIndex': 1.0}","{'PC1': 2.69574376482295, 'PC2': -0.5920384409884832, 'PC3': -0.8834454653988001, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.2430208238352188e-46, 'BEAR': 2.183704325202268e-137, 'BULL': 1.0, 'sth_nupl': 0.2899, 'sth_mvrv': 1.4084}"
2017-08-29 00:00:00+00:00,BULL,0.9420539201992008,0.484245209876906,False,4587.48,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.7840987361526601, 'TrendStrengthIndex': 1.0}","{'PC1': 2.334988649023725, 'PC2': -0.2914878079780151, 'PC3': -0.5563686102707918, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 9.840366729951428e-51, 'BEAR': 2.2640029434993645e-146, 'BULL': 1.0, 'sth_nupl': 0.2924, 'sth_mvrv': 1.4133}"
2017-08-30 00:00:00+00:00,BULL,0.9207783421125094,0.48524935248214934,False,4555.14,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.7048280725669579, 'TrendStrengthIndex': 1.0}","{'PC1': 2.0651012218734106, 'PC2': -0.06664044332764846, 'PC3': -0.311676499071342, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 9.793186980904506e-49, 'BEAR': 1.6357406791311284e-147, 'BULL': 1.0, 'sth_nupl': 0.2858, 'sth_mvrv': 1.4002}"
2017-08-31 00:00:00+00:00,BULL,0.9156007250821874,0.48543468580368976,False,4724.89,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.6855367923905097, 'TrendStrengthIndex': 1.0}","{'PC1': 1.9994215146809942, 'PC2': -0.011921669544245945, 'PC3': -0.2521283149059377, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.8344284320968865e-52, 'BEAR': 1.1156810734024289e-151, 'BULL': 1.0, 'sth_nupl': 0.3138, 'sth_mvrv': 1.4574}"
2017-09-01 00:00:00+00:00,BULL,0.9181850884229811,0.48577542750264247,False,4834.91,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.6951658702062345, 'TrendStrengthIndex': 1.0}","{'PC1': 2.032204979836506, 'PC2': -0.0392340783591199, 'PC3': -0.28185128268564064, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 3.6978416306347756e-54, 'BEAR': 8.496340920213343e-159, 'BULL': 1.0, 'sth_nupl': 0.3065, 'sth_mvrv': 1.4422}"
2017-09-02 00:00:00+00:00,BULL,0.8894010848708815,0.4855023868767,False,4472.14,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.5879195686988995, 'TrendStrengthIndex': 1.0}","{'PC1': 1.6670708043932951, 'PC2': 0.26496481656185444, 'PC3': 0.04919582537585642, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.2146901522032357e-42, 'BEAR': 3.475262927449455e-139, 'BULL': 1.0, 'sth_nupl': 0.3211, 'sth_mvrv': 1.473}"
2017-09-03 00:00:00+00:00,BULL,0.8733181949774423,0.4840400623685761,False,4509.08,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.5279963389265337, 'TrendStrengthIndex': 1.0}","{'PC1': 1.463054266896845, 'PC2': 0.43493413038105927, 'PC3': 0.2341664177695672, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.4882908123311217e-43, 'BEAR': 1.477803040020395e-129, 'BULL': 1.0, 'sth_nupl': 0.3357, 'sth_mvrv': 1.5056}"
2017-09-04 00:00:00+00:00,BULL,0.8284648698260385,0.4686581387313353,False,4100.11,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.36087736174578267, 'TrendStrengthIndex': 1.0}","{'PC1': 0.8940756720533407, 'PC2': 0.9089589448892874, 'PC3': 0.7500280681976622, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 4.262425434809006e-32, 'BEAR': 8.162528635373322e-108, 'BULL': 1.0, 'sth_nupl': 0.28, 'sth_mvrv': 1.3889}"
2017-09-05 00:00:00+00:00,BULL,0.7721598759084702,0.45181350736419784,False,4366.47,"{'AdvancedStochastic': 0.803921568627451, 'RSI-50': 1.0, 'FourierSupertrend': 0.36421683037565344, 'TrendStrengthIndex': 1.0}","{'PC1': 0.7679936902310363, 'PC2': 0.989185773906109, 'PC3': 0.6987300841045715, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 3.9863450325580345e-38, 'BEAR': 5.9060226592737075e-108, 'BULL': 1.0, 'sth_nupl': 0.2842, 'sth_mvrv': 1.3972}"
2017-09-06 00:00:00+00:00,BULL,0.7558198486734844,0.4390952999105491,False,4619.77,"{'AdvancedStochastic': 0.6470588235294118, 'RSI-50': 1.0, 'FourierSupertrend': 0.4738365019954381, 'TrendStrengthIndex': 1.0}","{'PC1': 1.0312470026813476, 'PC2': 0.7500141855213299, 'PC3': 0.3275650851627071, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.6684528334330825e-43, 'BEAR': 1.1630644387218704e-123, 'BULL': 1.0, 'sth_nupl': 0.2397, 'sth_mvrv': 1.3154}"
2017-09-07 00:00:00+00:00,BULL,0.886570954198236,0.5409225846108421,False,4691.61,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.5773747865293752, 'TrendStrengthIndex': 1.0}","{'PC1': 1.6311697030165342, 'PC2': 0.29487457604136696, 'PC3': 0.08174538273397836, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 5.007858375370933e-44, 'BEAR': 2.816397468929382e-133, 'BULL': 1.0, 'sth_nupl': 0.2559, 'sth_mvrv': 1.344}"
2017-09-08 00:00:00+00:00,BULL,0.8585775815497465,0.5823226487954509,False,4282.8,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.47307429622985586, 'TrendStrengthIndex': 1.0}","{'PC1': 1.2760649302777476, 'PC2': 0.590717821383115, 'PC3': 0.4036993820585198, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 6.0509944626307184e-33, 'BEAR': 2.0700228559416365e-112, 'BULL': 1.0, 'sth_nupl': 0.2711, 'sth_mvrv': 1.3721}"
2017-09-09 00:00:00+00:00,BULL,0.837185466920759,0.607322479998063,False,4258.81,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.3933694292113651, 'TrendStrengthIndex': 1.0}","{'PC1': 1.0046992002845607, 'PC2': 0.816796782858442, 'PC3': 0.6497317892748461, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.169974706071687e-32, 'BEAR': 1.0690908875634234e-101, 'BULL': 1.0, 'sth_nupl': 0.2677, 'sth_mvrv': 1.3657}"
2017-09-10 00:00:00+00:00,BULL,0.8083086334790986,0.6183400806399251,False,4130.37,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.28577725287439737, 'TrendStrengthIndex': 1.0}","{'PC1': 0.6383874483753136, 'PC2': 1.121976734836643, 'PC3': 0.9818465412596473, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.51316565901779e-29, 'BEAR': 4.632748559744501e-95, 'BULL': 1.0, 'sth_nupl': 0.214, 'sth_mvrv': 1.2724}"
2017-09-11 00:00:00+00:00,BULL,0.797944553742359,0.6245941950626307,False,4208.47,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.24716173442226153, 'TrendStrengthIndex': 1.0}","{'PC1': 0.5069158237956225, 'PC2': 1.2315077664418383, 'PC3': 1.1010446444128887, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.954857515017057e-30, 'BEAR': 9.097155597863234e-94, 'BULL': 1.0, 'sth_nupl': 0.2131, 'sth_mvrv': 1.2708}"
2017-09-12 00:00:00+00:00,BULL,0.5685781217026903,0.6013426883148109,False,4163.72,"{'AdvancedStochastic': 0.2549019607843137, 'RSI-50': 1.0, 'FourierSupertrend': 0.20244508733654673, 'TrendStrengthIndex': 1.0}","{'PC1': -0.16764414163036495, 'PC2': 1.6992008121986437, 'PC3': 1.0833146687250879, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 6.059826000072986e-29, 'BEAR': 3.6001328094084296e-92, 'BULL': 1.0, 'sth_nupl': 0.2027, 'sth_mvrv': 1.2544}"
2017-09-13 00:00:00+00:00,SIDEWAYS,-0.0504212942556484,0.509402427704429,True,3944.69,"{'AdvancedStochastic': 0.0196078431372549, 'RSI-50': 1.0, 'FourierSupertrend': 0.13496339155769785, 'TrendStrengthIndex': -1.0}","{'PC1': -1.6274245090592323, 'PC2': 1.2160241217020116, 'PC3': -0.09546044944848024, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 4.080190859813682e-24, 'BEAR': 3.766623737111581e-81, 'BULL': 1.0, 'sth_nupl': 0.1905, 'sth_mvrv': 1.2355}"
2017-09-14 00:00:00+00:00,SIDEWAYS,-0.1158324802191319,0.41249710374344106,False,3189.02,"{'AdvancedStochastic': -0.2549019607843137, 'RSI-50': 1.0, 'FourierSupertrend': 0.18962458935456417, 'TrendStrengthIndex': -1.0}","{'PC1': -1.633755553678962, 'PC2': 1.1865590006145135, 'PC3': -0.3215738706475404, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 9.410256259314594e-09, 'BEAR': 2.301011601260997e-39, 'BULL': 0.9999999905894583, 'sth_nupl': 0.1802, 'sth_mvrv': 1.2199}"
2017-09-15 00:00:00+00:00,SIDEWAYS,-0.0887435979596701,0.3405209894881546,False,3700.0,"{'AdvancedStochastic': -0.29411764705882354, 'RSI-50': 1.0, 'FourierSupertrend': 0.33318028177264825, 'TrendStrengthIndex': -1.0}","{'PC1': -1.1724915975925678, 'PC2': 0.7973101059266885, 'PC3': -0.7728984913361063, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.2245413781215743e-18, 'BEAR': 5.231924481457385e-44, 'BULL': 1.0, 'sth_nupl': 0.1296, 'sth_mvrv': 1.1489}"
2017-09-16 00:00:00+00:00,SIDEWAYS,-0.1203865021338257,0.2903478141273277,False,3714.95,"{'AdvancedStochastic': -0.49019607843137253, 'RSI-50': 1.0, 'FourierSupertrend': 0.4284082157313828, 'TrendStrengthIndex': -1.0}","{'PC1': -0.9857271823920155, 'PC2': 0.6168997920662533, 'PC3': -1.1078371258179565, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 4.8669732725542906e-20, 'BEAR': 6.130496607519316e-60, 'BULL': 1.0, 'sth_nupl': -0.0207, 'sth_mvrv': 0.9797}"
2017-09-17 00:00:00+00:00,BEAR,-0.21853147776665852,0.19356520941821848,True,3699.99,"{'AdvancedStochastic': -0.8823529411764706, 'RSI-50': 1.0, 'FourierSupertrend': 0.48898233324802093, 'TrendStrengthIndex': -1.0}","{'PC1': -1.0543978980002882, 'PC2': 0.62448240424296, 'PC3': -1.3767963467385775, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.7901290351800829e-19, 'BEAR': 2.9291381686048605e-60, 'BULL': 1.0, 'sth_nupl': 0.0966, 'sth_mvrv': 1.1069}"
2017-09-18 00:00:00+00:00,SIDEWAYS,-0.14625930158549422,0.18831525891196038,True,4035.01,"{'AdvancedStochastic': -0.7254901960784313, 'RSI-50': 1.0, 'FourierSupertrend': 0.5877602217166935, 'TrendStrengthIndex': -1.0}","{'PC1': -0.6081342369252098, 'PC2': 0.2725444942848037, 'PC3': -1.6489114294845402, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 4.279342204110747e-24, 'BEAR': 6.85278511574779e-67, 'BULL': 1.0, 'sth_nupl': 0.0917, 'sth_mvrv': 1.101}"
2017-09-19 00:00:00+00:00,SIDEWAYS,0.06932497929513715,0.20040954076268397,False,3910.04,"{'AdvancedStochastic': -0.0196078431372549, 'RSI-50': 1.0, 'FourierSupertrend': 0.6237512024101054, 'TrendStrengthIndex': -1.0}","{'PC1': 0.009227718038149035, 'PC2': -0.152458811296826, 'PC3': -1.6124450771612544, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 6.504931365886987e-22, 'BEAR': 1.249688194709324e-68, 'BULL': 1.0, 'sth_nupl': 0.0915, 'sth_mvrv': 1.1008}"
2017-09-20 00:00:00+00:00,SIDEWAYS,0.13236902729808925,0.2128777077867446,False,3900.0,"{'AdvancedStochastic': 0.17647058823529413, 'RSI-50': 1.0, 'FourierSupertrend': 0.6455207713401814, 'TrendStrengthIndex': -1.0}","{'PC1': 0.2207967292196591, 'PC2': -0.30390619870038715, 'PC3': -1.6386534886603636, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.5324365662691655e-21, 'BEAR': 8.943761951457967e-66, 'BULL': 1.0, 'sth_nupl': 0.1606, 'sth_mvrv': 1.1914}"
2017-09-21 00:00:00+00:00,SIDEWAYS,0.07325812853041613,0.216280601346789,False,3609.99,"{'AdvancedStochastic': 0.0196078431372549, 'RSI-50': 1.0, 'FourierSupertrend': 0.5957804784635922, 'TrendStrengthIndex': -1.0}","{'PC1': -0.05851197135257735, 'PC2': -0.09106103300505404, 'PC3': -1.5179073014276707, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.380570791797017e-16, 'BEAR': 1.4981072230396015e-54, 'BULL': 1.0, 'sth_nupl': 0.1368, 'sth_mvrv': 1.1586}"
2017-09-22 00:00:00+00:00,BEAR,-0.3297598828288023,0.144187067564526,True,3595.87,"{'AdvancedStochastic': -0.13725490196078433, 'RSI-50': -1.0, 'FourierSupertrend': 0.5594919181758815, 'TrendStrengthIndex': -1.0}","{'PC1': -0.9860498313180562, 'PC2': -1.3769159453003288, 'PC3': -0.3116069075184894, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.454502310205046e-16, 'BEAR': 2.0763912720842895e-50, 'BULL': 1.0, 'sth_nupl': 0.1401, 'sth_mvrv': 1.1629}"
2017-09-23 00:00:00+00:00,BEAR,-0.3939454041481955,0.09612471170968402,False,3780.0,"{'AdvancedStochastic': -0.37254901960784315, 'RSI-50': -1.0, 'FourierSupertrend': 0.57609457681778, 'TrendStrengthIndex': -1.0}","{'PC1': -1.0944658624286703, 'PC2': -1.3163696930774051, 'PC3': -0.41204355793722985, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 9.358165732042473e-19, 'BEAR': 1.6530007345270703e-54, 'BULL': 1.0, 'sth_nupl': 0.0657, 'sth_mvrv': 1.0704}"
2017-09-24 00:00:00+00:00,BEAR,-0.5010714802135607,0.06408314113978936,False,3660.02,"{'AdvancedStochastic': -0.7254901960784313, 'RSI-50': -1.0, 'FourierSupertrend': 0.5605807753247435, 'TrendStrengthIndex': -1.0}","{'PC1': -1.394697602961799, 'PC2': -1.1109072294820548, 'PC3': -0.43793719330882996, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 9.452619841888784e-17, 'BEAR': 3.6132362910368694e-53, 'BULL': 1.0, 'sth_nupl': 0.0574, 'sth_mvrv': 1.0609}"
2017-09-25 00:00:00+00:00,BEAR,-0.4654628587606442,0.04272209409319291,False,3920.75,"{'AdvancedStochastic': -0.6470588235294118, 'RSI-50': -1.0, 'FourierSupertrend': 0.6080044319313267, 'TrendStrengthIndex': -1.0}","{'PC1': -1.1782568533042779, 'PC2': -1.2813017421152264, 'PC3': -0.5679282990422363, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 4.890994520454402e-20, 'BEAR': 5.601893576019573e-57, 'BULL': 1.0, 'sth_nupl': 0.0965, 'sth_mvrv': 1.1069}"
2017-09-26 00:00:00+00:00,BEAR,-0.3334180424542951,0.028481396062128607,False,3882.35,"{'AdvancedStochastic': -0.21568627450980393, 'RSI-50': -1.0, 'FourierSupertrend': 0.6311124680585148, 'TrendStrengthIndex': -1.0}","{'PC1': -0.7971888822987379, 'PC2': -1.5441845087060748, 'PC3': -0.5490805976413342, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.4738453476344445e-19, 'BEAR': 5.402824351173337e-60, 'BULL': 1.0, 'sth_nupl': 0.0758, 'sth_mvrv': 1.0821}"
2017-09-27 00:00:00+00:00,SIDEWAYS,0.04346239692792697,0.09311090214146808,True,4193.0,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.7139485585264909, 'TrendStrengthIndex': -1.0}","{'PC1': 0.33703769822771446, 'PC2': -2.335279258108794, 'PC3': -0.5506420766350302, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.2090751822911532e-23, 'BEAR': 6.199618488348877e-66, 'BULL': 1.0, 'sth_nupl': 0.1328, 'sth_mvrv': 1.1532}"
2017-09-28 00:00:00+00:00,SIDEWAYS,0.05591791066391327,0.13722771633057465,False,4174.5,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.7603565496574154, 'TrendStrengthIndex': -1.0}","{'PC1': 0.49503982359151577, 'PC2': -2.466913257781632, 'PC3': -0.6938939281106302, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 5.336033222776799e-23, 'BEAR': 2.76358066098605e-70, 'BULL': 1.0, 'sth_nupl': 0.1234, 'sth_mvrv': 1.1408}"
2017-09-29 00:00:00+00:00,SIDEWAYS,0.06423449708635454,0.1700773548886376,False,4174.69,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.7913433140023598, 'TrendStrengthIndex': -1.0}","{'PC1': 0.600538348852739, 'PC2': -2.554805701049375, 'PC3': -0.7895436482445721, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.4489064410440309e-22, 'BEAR': 1.6116516334800866e-69, 'BULL': 1.0, 'sth_nupl': 0.1781, 'sth_mvrv': 1.2168}"
2017-09-30 00:00:00+00:00,SIDEWAYS,0.08290172913853133,0.19248067235568883,False,4378.51,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.8608955426682399, 'TrendStrengthIndex': -1.0}","{'PC1': 0.837338082803628, 'PC2': -2.7520871998244596, 'PC3': -1.004236964801477, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.883496330971011e-25, 'BEAR': 1.065151435007901e-73, 'BULL': 1.0, 'sth_nupl': 0.1725, 'sth_mvrv': 1.2085}"
2017-10-01 00:00:00+00:00,SIDEWAYS,0.05293072135059196,0.2056282919423355,False,4378.48,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.7492265827931437, 'TrendStrengthIndex': -1.0}","{'PC1': 0.4571463837565005, 'PC2': -2.4353436505035018, 'PC3': -0.6595380268678687, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 7.011128785000878e-25, 'BEAR': 3.6669093421070775e-76, 'BULL': 1.0, 'sth_nupl': 0.1697, 'sth_mvrv': 1.2044}"
2017-10-02 00:00:00+00:00,SIDEWAYS,0.030130262151817577,0.21281800945846338,False,4380.0,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.664274365589881, 'TrendStrengthIndex': -1.0}","{'PC1': 0.16791535812095104, 'PC2': -2.1943808365779174, 'PC3': -0.3973081370415158, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.831324339719573e-24, 'BEAR': 5.414322440317661e-75, 'BULL': 1.0, 'sth_nupl': 0.1954, 'sth_mvrv': 1.2429}"
2017-10-03 00:00:00+00:00,SIDEWAYS,0.011792900121653016,0.21620276470224678,False,4310.0,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.5959511994404404, 'TrendStrengthIndex': -1.0}","{'PC1': -0.06469987042321668, 'PC2': -2.000585513587311, 'PC3': -0.18640868177376915, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 6.259469567615281e-23, 'BEAR': 1.2405175675497327e-71, 'BULL': 1.0, 'sth_nupl': 0.1962, 'sth_mvrv': 1.2442}"
2017-10-04 00:00:00+00:00,SIDEWAYS,-0.003216503159656603,0.2182736003818176,False,4208.59,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.5400276727899894, 'TrendStrengthIndex': -1.0}","{'PC1': -0.25509889122294327, 'PC2': -1.8419611622758831, 'PC3': -0.013784344057417837, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 5.244840199804978e-21, 'BEAR': 1.6290632056468924e-66, 'BULL': 1.0, 'sth_nupl': 0.1978, 'sth_mvrv': 1.2467}"
2017-10-05 00:00:00+00:00,SIDEWAYS,-0.008711628994261145,0.24907028189545746,False,4292.43,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.5195533867507995, 'TrendStrengthIndex': -1.0}","{'PC1': -0.32480629787133697, 'PC2': -1.7838868501562104, 'PC3': 0.0494155340515174, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.1276140966666272e-21, 'BEAR': 2.5184714374220274e-68, 'BULL': 1.0, 'sth_nupl': 0.179, 'sth_mvrv': 1.2182}"
2017-10-06 00:00:00+00:00,SIDEWAYS,-0.04305027492328284,0.29261151504237504,False,4369.0,"{'AdvancedStochastic': 0.8823529411764706, 'RSI-50': -1.0, 'FourierSupertrend': 0.5194867734987515, 'TrendStrengthIndex': -1.0}","{'PC1': -0.4075040773495383, 'PC2': -1.7298784637356195, 'PC3': 0.025027313473083693, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.063874378645416e-22, 'BEAR': 4.283979147603968e-71, 'BULL': 1.0, 'sth_nupl': 0.164, 'sth_mvrv': 1.1962}"
2017-10-07 00:00:00+00:00,SIDEWAYS,-0.006170457410273167,0.32651502883931316,False,4423.0,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.5290215364258426, 'TrendStrengthIndex': -1.0}","{'PC1': -0.2925707337914577, 'PC2': -1.8107427941618646, 'PC3': 0.020189318092899658, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 8.366012593676686e-23, 'BEAR': 1.2669291941746262e-72, 'BULL': 1.0, 'sth_nupl': 0.1817, 'sth_mvrv': 1.2222}"
2017-10-08 00:00:00+00:00,BULL,0.5361120694932031,0.4167903263689419,True,4640.0,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.566415275344655, 'TrendStrengthIndex': 1.0}","{'PC1': 0.8998292452238165, 'PC2': -1.1345842015481507, 'PC3': 1.2426520401882812, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.6075759802523762e-25, 'BEAR': 8.473606826432672e-78, 'BULL': 1.0, 'sth_nupl': 0.1856, 'sth_mvrv': 1.228}"
2017-10-09 00:00:00+00:00,BULL,0.5477569034723524,0.4978575823379092,False,4786.95,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.6098027552575945, 'TrendStrengthIndex': 1.0}","{'PC1': 1.0475476418483056, 'PC2': -1.2576506687122373, 'PC3': 1.1087238809009181, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.1116579355395215e-27, 'BEAR': 1.8788906375475385e-84, 'BULL': 1.0, 'sth_nupl': 0.1863, 'sth_mvrv': 1.229}"
2017-10-10 00:00:00+00:00,BULL,0.553476959520962,0.559232214423588,False,4783.06,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.631115108645742, 'TrendStrengthIndex': 1.0}","{'PC1': 1.1201083592974133, 'PC2': -1.3181021179251162, 'PC3': 1.0429370625587646, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 7.918959959190672e-27, 'BEAR': 1.7120812011098985e-85, 'BULL': 1.0, 'sth_nupl': 0.222, 'sth_mvrv': 1.2854}"
2017-10-11 00:00:00+00:00,BULL,0.559580119458363,0.6017171470638958,False,4821.43,"{'AdvancedStochastic': 1.0, 'RSI-50': -1.0, 'FourierSupertrend': 0.6538548685825156, 'TrendStrengthIndex': 1.0}","{'PC1': 1.197528870565324, 'PC2': -1.3826023360800672, 'PC3': 0.9727441360030017, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 6.799439024439452e-27, 'BEAR': 5.148470215286774e-85, 'BULL': 1.0, 'sth_nupl': 0.2471, 'sth_mvrv': 1.3283}"
2017-10-12 00:00:00+00:00,BULL,0.9380650424786823,0.6732230228041829,False,5430.0,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.7692365790550104, 'TrendStrengthIndex': 1.0}","{'PC1': 2.2843884753964168, 'PC2': -0.2493320254316329, 'PC3': -0.5104922112007867, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.1151265763308013e-35, 'BEAR': 8.359737200423623e-99, 'BULL': 1.0, 'sth_nupl': 0.2442, 'sth_mvrv': 1.3232}"
2017-10-13 00:00:00+00:00,BULL,0.9155031873247711,0.718822386901445,False,5649.98,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.6851733765188683, 'TrendStrengthIndex': 1.0}","{'PC1': 1.9981842174244016, 'PC2': -0.010890858178294266, 'PC3': -0.25100652542098945, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 2.167661594934008e-39, 'BEAR': 1.138982044880464e-116, 'BULL': 1.0, 'sth_nupl': 0.2408, 'sth_mvrv': 1.3172}"
2017-10-14 00:00:00+00:00,BULL,0.9075240786868747,0.7507487457594672,False,5869.99,"{'AdvancedStochastic': 1.0, 'RSI-50': 1.0, 'FourierSupertrend': 0.6554440204482044, 'TrendStrengthIndex': 1.0}","{'PC1': 1.8969667044402632, 'PC2': 0.07343500794763089, 'PC3': -0.15923816405655866, 'pca_variance_explained': 92.99306573704956}","{'SIDEWAYS': 1.4364568466585428e-42, 'BEAR': 1.4523451914824005e-126, 'BULL': 1.0, 'sth_nupl': 0.3072, 'sth_mvrv': 1.4436}"
